DATE,VIX,SKEW,SPY,RUT
4/16/14,14.18,125.43,1862.31,1126.459961
4/17/14,13.36,127.93,1864.85,1130.27002
4/21/14,13.25,119.11,1871.89,1139.589966
4/22/14,13.19,126.51,1879.55,1143.359985
4/23/14,13.27,126.11,1875.39,1155.050049
4/24/14,13.32,124.79,1878.61,1152.640015
4/25/14,14.06,121.95,1863.4,1139.01001
4/28/14,13.97,123.69,1869.43,1127.180054
4/29/14,13.71,123.44,1878.33,1122.040039
4/30/14,13.41,124.53,1883.95,1118.459961
5/1/14,13.25,124.9,1883.68,1126.040039
5/2/14,12.91,124.13,1881.14,1127.02002
5/5/14,13.29,123.56,1884.66,1122.219971
5/6/14,13.8,121.18,1867.72,1121.949951
5/7/14,13.4,123.27,1878.21,1109.609985
5/8/14,13.43,123.93,1875.63,1107.609985
5/9/14,12.92,125.6,1878.48,1092.400024
5/12/14,12.23,125.28,1896.65,1111.689941
5/13/14,12.13,124.3,1897.45,1132.77002
5/14/14,12.17,122.75,1888.53,1120.030029
5/15/14,13.17,123.6,1870.85,1099.189941
5/16/14,12.44,127.23,1877.86,1095.180054
5/19/14,12.42,128.18,1885.08,1100.579956
5/20/14,12.96,127.47,1872.83,1112.079956
5/21/14,11.91,123.89,1888.03,1101.369995
5/22/14,12.03,123.68,1892.49,1105.449951
5/23/14,11.36,125.13,1900.53,1115.300049
5/27/14,11.51,123.64,1911.91,1132.430054
5/28/14,11.68,124.18,1909.78,1140.839966
5/29/14,11.57,125.81,1920.03,1140.089966
5/30/14,11.4,124.23,1923.57,1141.72998
6/2/14,11.58,123.33,1924.97,1136.369995
6/3/14,11.87,121.79,1924.24,1125.22998
6/4/14,12.08,121.48,1927.88,1122.910034
6/5/14,11.68,122.21,1940.46,1133.780029
6/6/14,10.73,122.88,1949.44,1158.689941
6/9/14,11.15,124.67,1951.27,1166.280029
6/10/14,10.99,125.38,1950.79,1173.119995
6/11/14,11.6,126.71,1943.89,1167.689941
6/12/14,12.56,127.82,1930.11,1165.27002
6/13/14,12.18,127.78,1936.16,1162.589966
6/16/14,12.65,127.67,1937.78,1162.02002
6/17/14,12.06,130.18,1941.99,1165.640015
6/18/14,10.61,129.53,1956.98,1176.640015
6/19/14,10.62,138.61,1959.48,1185.880005
6/20/14,10.85,143.26,1962.87,1186.130005
6/23/14,10.98,139.41,1962.61,1189.469971
6/24/14,12.13,134.65,1949.98,1182.959961
6/25/14,11.59,131.82,1959.53,1168.73999
6/26/14,11.63,132.81,1957.22,1182.609985
6/27/14,11.26,135.36,1960.96,1175.25
6/30/14,11.57,139.35,1960.23,1188.410034
7/1/14,11.15,139.36,1973.32,1196.22998
7/2/14,10.82,140.37,1974.62,1204.780029
7/3/14,10.32,142.28,1985.44,1203.469971
7/7/14,11.33,137.76,1977.65,1204.640015
7/8/14,11.98,134.2,1963.71,1184.719971
7/9/14,11.65,135.8,1972.83,1174.869995
7/10/14,12.59,134.43,1964.68,1158.589966
7/11/14,12.08,138.74,1967.57,1160.119995
7/14/14,11.82,139.94,1977.1,1168
7/15/14,11.96,136.92,1973.28,1165.540039
7/16/14,11,134.86,1981.57,1159.300049
7/17/14,14.54,131.65,1958.12,1146.959961
7/18/14,12.06,141.19,1978.22,1131.920044
7/21/14,12.81,138.75,1973.63,1146.390015
7/22/14,12.24,136.37,1983.53,1151.459961
7/23/14,11.52,132.55,1987.01,1157.439941
7/24/14,11.84,133.8,1987.98,1159.699951
7/25/14,12.69,135.26,1978.34,1149.780029
7/28/14,12.56,135.02,1978.91,1145.180054
7/29/14,13.28,132.35,1969.95,1141.650024
7/30/14,13.33,130.54,1970.07,1147.959961
7/31/14,16.95,128.71,1930.67,1137.26001
8/1/14,17.03,128.93,1925.15,1120.540039
8/4/14,15.12,126.86,1938.99,1118.459961
8/5/14,16.87,124.62,1920.21,1119.689941
8/6/14,16.37,124.41,1920.24,1116.079956
8/7/14,16.66,124.68,1909.57,1127.969971
8/8/14,15.77,120.36,1931.59,1119.880005
8/11/14,14.23,124.24,1936.92,1136.47998
8/12/14,14.13,123.69,1933.75,1138.630005
8/13/14,12.9,126.93,1946.72,1136.170044
8/14/14,12.42,132.46,1955.18,1142.130005
8/15/14,13.15,135.43,1955.06,1151.310059
8/18/14,12.32,138.46,1971.74,1149.400024
8/19/14,12.21,138.69,1981.6,1159.829956
8/20/14,11.78,135.46,1986.51,1158.75
8/21/14,11.76,135.75,1992.37,1157.219971
8/22/14,11.47,135.1,1988.4,1159.380005
8/25/14,11.7,135.42,1997.92,1167.130005
8/26/14,11.63,133.54,2000.02,1166.189941
8/27/14,11.78,135.41,2000.12,1176.400024
8/28/14,12.05,137.95,1996.74,1168.26001
8/29/14,11.98,127.01,2003.37,1167.589966
9/2/14,12.25,131.72,2002.28,1177.290039
9/3/14,12.36,131.55,2000.72,1183.290039
9/4/14,12.64,130.15,1997.65,1174.170044
9/5/14,12.09,137.49,2007.71,1164.339966
9/8/14,12.66,132.91,2001.54,1169.319946
9/9/14,13.5,136.88,1988.44,1170.939941
9/10/14,12.88,130.53,1995.69,1158.77002
9/11/14,12.8,132.72,1997.45,1159.5
9/12/14,13.31,127.37,1985.54,1172.930054
9/15/14,14.12,127.09,1984.13,1159.97998
9/16/14,12.73,126.81,1998.98,1144.25
9/17/14,12.65,138.13,2001.57,1151.959961
9/18/14,12.03,142.1,2011.36,1157.079956
9/19/14,12.11,146.08,2010.4,1161.650024
9/22/14,13.69,139.85,1994.29,1141.98999
9/23/14,14.93,132.46,1982.77,1126.51001
9/24/14,13.27,126.9,1998.3,1120.660034
9/25/14,15.64,132.24,1965.99,1126.099976
9/26/14,14.85,130.49,1982.85,1111.630005
9/29/14,15.98,131.67,1977.8,1110.430054
9/30/14,16.31,127.73,1972.29,1118.219971
10/1/14,16.71,123.17,1946.16,1101.079956
10/2/14,16.16,125.35,1946.17,1085.140015
10/3/14,14.55,122.53,1967.9,1105.119995
10/6/14,15.46,126.96,1964.82,1107.359985
10/7/14,17.2,120.85,1935.1,1089.300049
10/8/14,15.11,128.08,1968.89,1075.209961
10/9/14,18.76,123.58,1928.21,1095.75
10/10/14,21.24,130.82,1906.13,1063.25
10/13/14,24.64,130.36,1874.74,1054.27002
10/14/14,22.79,127.78,1877.7,1056.800049
10/15/14,26.25,111.31,1862.49,1051.5
10/16/14,25.2,127.97,1862.76,1060.689941
10/17/14,21.99,131.71,1886.76,1085.849976
10/20/14,18.57,120.62,1904.01,1078.680054
10/21/14,16.08,129.18,1941.28,1099.880005
10/22/14,17.87,127.04,1927.11,1114.959961
10/23/14,16.53,128.77,1950.82,1105.449951
10/24/14,16.11,125.57,1964.58,1117.949951
10/27/14,16.04,123.77,1961.63,1113.560059
10/28/14,14.39,127.56,1985.05,1121.800049
10/29/14,15.15,124.18,1982.3,1149.459961
10/30/14,14.52,121.02,1994.65,1142.449951
10/31/14,14.03,124.75,2018.05,1169.170044
11/3/14,14.73,124.64,2017.81,1174.5
11/4/14,14.89,124.19,2012.1,1166.72998
11/5/14,14.17,125.66,2023.57,1171.22998
11/6/14,13.67,124.93,2031.21,1166.02002
11/7/14,13.12,127.08,2031.92,1170.069946
11/10/14,12.67,130.51,2038.26,1173.849976
11/11/14,12.92,127.11,2039.68,1179.01001
11/12/14,13.02,125.71,2038.25,1175.329956
11/13/14,13.79,128.96,2039.33,1186.76001
11/14/14,13.31,128.68,2039.82,1175.459961
11/17/14,13.99,123.69,2041.32,1171.859985
11/18/14,13.86,132.03,2051.8,1165.160034
11/19/14,13.96,124.66,2048.72,1169.040039
11/20/14,13.58,136.35,2052.75,1153.530029
11/21/14,12.9,138.46,2063.5,1182.310059
11/24/14,12.62,140.18,2069.41,1174.829956
11/25/14,12.25,126.27,2067.03,1188.930054
11/26/14,12.07,139.86,2072.83,1186.329956
11/28/14,13.33,131.89,2067.56,1190.579956
12/1/14,14.29,127.95,2053.44,1170.550049
12/2/14,12.85,121.64,2066.55,1156.27002
12/3/14,12.47,134.44,2074.33,1168.540039
12/4/14,12.38,128.73,2071.92,1177.77002
12/5/14,11.82,131.41,2075.37,1172.75
12/8/14,14.21,137.62,2060.31,1179.959961
12/9/14,14.89,136.69,2059.82,1157.380005
12/10/14,18.53,130.88,2026.14,1183.900024
12/11/14,20.08,130.73,2035.33,1166.680054
12/12/14,21.08,131.47,2002.33,1156.689941
12/15/14,20.42,135.12,1989.63,1157.719971
12/16/14,23.57,131.21,1972.74,1136.869995
12/17/14,19.44,125.48,2012.89,1141.869995
12/18/14,16.81,126.24,2061.23,1185.939941
12/19/14,16.49,138.63,2070.65,1191.47998
12/22/14,15.25,136.61,2078.54,1196.01001
12/23/14,14.8,136.93,2082.17,1205.77002
12/24/14,14.37,135.65,2081.88,1203.780029
12/26/14,14.5,135.03,2088.77,1210.880005
12/29/14,15.06,127.6,2090.57,1214.439941
12/30/14,15.92,136.39,2080.35,1215.930054
12/31/14,19.2,133.84,2058.9,1215.569946
1/2/15,17.79,128.66,2058.2,1209.97998
1/5/15,19.92,127.79,2020.58,1192.359985
1/6/15,21.12,125.27,2002.61,1183.469971
1/7/15,19.31,123.56,2025.9,1169.300049
1/8/15,17.01,124.77,2062.14,1184.170044
1/9/15,17.55,121.69,2044.81,1196.01001
1/12/15,19.6,121.09,2028.26,1186.939941
1/13/15,20.56,122.2,2023.03,1187.52002
1/14/15,21.48,132.66,2011.27,1169.75
1/15/15,22.39,120.77,1992.67,1179.719971
1/16/15,20.95,131.39,2019.42,1151.339966
1/20/15,19.89,123.63,2022.55,1179.079956
1/21/15,18.85,134.3,2032.12,1167.52002
1/22/15,16.4,139.13,2063.15,1172.5
1/23/15,16.66,132.09,2051.82,1190.26001
1/26/15,15.52,135.02,2057.09,1188.930054
1/27/15,17.22,128.43,2029.55,1190.339966
1/28/15,20.44,123.76,2002.16,1200.680054
1/29/15,18.76,130.45,2021.25,1177.150024
1/30/15,20.97,125.36,1994.99,1183.339966
2/2/15,19.43,129.98,2020.85,1168.579956
2/3/15,17.33,129.78,2050.03,1180.079956
2/4/15,18.33,126.2,2041.51,1191.560059
2/5/15,16.85,127.54,2062.52,1195.5
2/6/15,17.29,125.62,2055.47,1209.73999
2/9/15,18.55,129.85,2046.74,1202.26001
2/10/15,17.23,126.51,2068.59,1202.609985
2/11/15,16.96,128.39,2068.53,1201.25
2/12/15,15.34,129.95,2088.48,1207.599976
2/13/15,14.69,126.04,2096.99,1218.050049
2/17/15,15.8,127.42,2100.34,1223.099976
2/18/15,15.45,127.42,2099.68,1222.560059
2/19/15,15.29,131.3,2097.45,1225.089966
2/20/15,14.3,125.24,2110.3,1228.119995
2/23/15,14.56,134.66,2109.66,1230.219971
2/24/15,13.69,136.26,2115.48,1232.23999
2/25/15,13.84,136.33,2113.86,1233.23999
2/26/15,13.91,126.2,2110.74,1234.670044
2/27/15,13.34,126.4,2104.5,1238.140015
3/2/15,13.04,126.01,2117.39,1233.390015
3/3/15,13.86,123.09,2107.78,1238.790039
3/4/15,14.23,127.89,2098.53,1232.150024
3/5/15,14.04,127.26,2101.04,1232.890015
3/6/15,15.2,124.65,2071.26,1227.880005
3/9/15,15.06,124.16,2079.43,1220.47998
3/10/15,16.69,123.53,2044.16,1213.930054
3/11/15,16.87,123.72,2040.24,1209.98999
3/12/15,15.42,121.53,2065.95,1221.459961
3/13/15,16,120.6,2053.4,1235.589966
3/16/15,15.61,122.83,2081.19,1237.079956
3/17/15,15.66,125.44,2074.28,1235.900024
3/18/15,13.97,128.51,2099.5,1239.839966
3/19/15,14.07,127.95,2089.27,1249.26001
3/20/15,13.02,131.09,2108.1,1259.709961
3/23/15,13.41,127.12,2104.42,1264.170044
3/24/15,13.62,126.82,2091.5,1264.060059
3/25/15,15.44,122.96,2061.05,1265.579956
3/26/15,15.8,122.86,2056.15,1228.800049
3/27/15,15.07,121.8,2061.02,1231.670044
3/30/15,14.51,122.69,2086.24,1246.689941
3/31/15,15.29,120.35,2067.89,1252.640015
4/1/15,15.11,120.76,2059.69,1250.98999
4/2/15,14.67,119.92,2066.96,1252.180054
4/6/15,14.74,120.05,2080.62,1250.23999
4/7/15,14.78,121.34,2076.33,1260.300049
4/8/15,13.98,124.24,2081.9,1254.390015
4/9/15,13.09,125.87,2091.18,1262.540039
4/10/15,12.58,127.22,2102.06,1263.72998
4/13/15,13.94,117.46,2092.43,1265.48999
4/14/15,13.67,123.64,2095.84,1266.680054
4/15/15,12.84,119.71,2106.63,1269.650024
4/16/15,12.6,120.37,2104.99,1273.47998
4/17/15,13.89,122.24,2081.18,1264.219971
4/20/15,13.3,124.16,2100.4,1257.609985
4/21/15,13.25,122.77,2097.29,1269.319946
4/22/15,12.71,124.07,2107.96,1265.01001
4/23/15,12.48,123.26,2112.93,1263.660034
4/24/15,12.29,119.95,2117.69,1272.800049
4/27/15,13.12,122.84,2108.92,1269.869995
4/28/15,12.41,124.02,2114.76,1252.890015
4/29/15,13.39,125.36,2106.85,1254.5
4/30/15,14.55,115.96,2085.51,1241.400024
5/1/15,12.7,122.37,2108.29,1223.050049
5/4/15,12.85,121.68,2114.49,1230.300049
5/5/15,14.31,122.22,2089.46,1231.77002
5/6/15,15.15,119.74,2080.15,1221.530029
5/7/15,15.13,120.73,2088,1218.949951
5/8/15,12.86,122.93,2116.1,1234.819946
5/11/15,13.85,115.96,2105.33,1234.589966
5/12/15,13.86,123.92,2099.12,1230.569946
5/13/15,13.76,126.04,2098.48,1235.73999
5/14/15,12.74,127.63,2121.1,1236.810059
5/15/15,12.38,127.56,2122.73,1245.420044
5/18/15,12.73,126.91,2129.2,1242.079956
5/19/15,12.85,126.28,2127.83,1257.859985
5/20/15,12.88,125.01,2125.85,1257.329956
5/21/15,12.11,121.11,2130.82,1257.5
5/22/15,12.13,124.86,2126.06,1255.48999
5/26/15,14.06,123.06,2104.2,1248.109985
5/27/15,13.27,123.6,2123.48,1241.01001
5/28/15,13.31,125.37,2120.79,1251.780029
5/29/15,13.84,122.5,2107.39,1251.579956
6/1/15,13.97,122.43,2111.73,1252.02002
6/2/15,14.24,121.17,2109.6,1245.589966
6/3/15,13.66,124.59,2114.07,1254.97998
6/4/15,14.71,121.98,2095.84,1258.540039
6/5/15,14.21,119.62,2092.83,1250.400024
6/8/15,15.29,118.33,2079.28,1259.670044
6/9/15,14.47,119.4,2080.15,1253.5
6/10/15,13.22,120.83,2105.2,1254.469971
6/11/15,12.85,125.32,2108.86,1268.680054
6/12/15,13.78,119.26,2094.11,1265.560059
6/15/15,15.39,119.25,2084.43,1259.380005
6/16/15,14.81,120.23,2096.29,1259.02002
6/17/15,14.5,119.09,2100.44,1273.359985
6/18/15,13.19,120.17,2121.24,1271.949951
6/19/15,13.96,119.5,2109.99,1285.469971
6/22/15,12.74,120.52,2122.85,1290.560059
6/23/15,12.11,122.78,2124.2,1294.369995
6/24/15,13.26,119.52,2108.58,1293.810059
6/25/15,14.01,122.68,2102.31,1286.969971
6/26/15,14.02,123.07,2101.49,1285.22998
6/29/15,18.85,124.54,2057.64,1269.359985
6/30/15,18.23,123.88,2063.11,1255.51001
7/1/15,16.09,120.14,2077.42,1262.119995
7/2/15,16.79,121.52,2076.78,1259.030029
7/6/15,17.01,118.68,2068.76,1239.22998
7/7/15,16.09,117.37,2081.34,1247.780029
7/8/15,19.66,118.25,2046.68,1239.079956
7/9/15,19.97,120.34,2051.31,1240.160034
7/10/15,16.83,118.52,2076.62,1245
7/13/15,13.9,121.57,2099.6,1258.790039
7/14/15,13.37,123.11,2108.95,1265.300049
7/15/15,13.23,123.06,2107.4,1273.800049
7/16/15,12.11,124.67,2124.29,1271.099976
7/17/15,11.95,127.91,2126.64,1273.670044
7/20/15,12.25,125.06,2128.28,1268.819946
7/21/15,12.22,124.9,2119.21,1259.75
7/22/15,12.12,130.42,2114.15,1249.369995
7/23/15,12.64,123.18,2102.15,1260.660034
7/24/15,13.74,126.32,2079.65,1242.390015
7/27/15,15.6,126.67,2067.64,1219.209961
7/28/15,13.44,123.52,2093.25,1219.469971
7/29/15,12.5,121.03,2108.57,1223.97998
7/30/15,12.13,122.06,2108.63,1226.040039
7/31/15,12.12,124.2,2103.84,1235.170044
8/3/15,12.56,119.32,2098.04,1238.319946
8/4/15,13,119.79,2093.32,1232.52002
8/5/15,12.51,119.1,2099.84,1233.719971
8/6/15,13.77,126.09,2083.56,1232.439941
8/7/15,13.39,117.82,2077.57,1209.47998
8/10/15,12.23,121.54,2104.18,1212.420044
8/11/15,13.71,124.37,2084.07,1214.140015
8/12/15,13.61,119.97,2086.05,1203.170044
8/13/15,13.49,119.96,2083.39,1208.569946
8/14/15,12.83,119.37,2091.54,1202.109985
8/17/15,13.02,120.27,2102.44,1209.23999
8/18/15,13.79,124.34,2096.92,1224.079956
8/19/15,15.25,122.14,2079.61,1208.550049
8/20/15,19.14,118.76,2035.73,1193.900024
8/21/15,28.03,118.76,1970.89,1158
8/24/15,40.74,129.46,1893.21,1119.76001
8/25/15,36.02,126.78,1867.61,1133.130005
8/26/15,30.32,124.35,1940.51,1119.280029
8/27/15,26.1,126.31,1987.66,1140.920044
8/28/15,26.05,130.38,1988.87,1149.550049
8/31/15,28.43,129.36,1972.18,1161.01001
9/1/15,31.4,125.35,1913.85,1148.310059
9/2/15,26.09,125.35,1948.86,1128.050049
9/3/15,25.61,132.43,1951.13,1148.619995
9/4/15,27.8,142.19,1921.22,1132.949951
9/8/15,24.9,132.37,1969.41,1139.069946
9/9/15,26.23,137.03,1942.04,1162.719971
9/10/15,24.37,131.42,1952.29,1147.98999
9/11/15,23.2,118.18,1961.05,1152.51001
9/14/15,24.25,142.93,1953.03,1158.030029
9/15/15,22.54,136,1978.09,1153.930054
9/16/15,21.35,142.16,1995.31,1166.170044
9/17/15,21.14,137.49,1990.2,1175.089966
9/18/15,22.28,119.47,1958.03,1175.339966
9/21/15,20.14,135.45,1966.97,1165.040039
9/22/15,22.44,135.94,1942.74,1158.420044
9/23/15,22.13,136.71,1938.76,1143.410034
9/24/15,23.47,134.03,1932.24,1137.880005
9/25/15,23.62,135.16,1931.34,1140.23999
9/28/15,27.63,134.18,1881.77,1121.869995
9/29/15,26.83,136.71,1884.09,1090.949951
9/30/15,24.5,113.9,1920.03,1087.079956
10/1/15,22.55,124.81,1923.82,1100.890015
10/2/15,20.94,115.75,1951.36,1095.579956
10/5/15,19.54,132.83,1987.05,1115.819946
10/6/15,19.4,129.32,1979.92,1141.430054
10/7/15,18.4,132.39,1995.83,1134.48999
10/8/15,17.42,136.69,2013.43,1152.430054
10/9/15,17.08,134.66,2014.89,1163.640015
10/12/15,16.17,137.25,2017.46,1165.449951
10/13/15,17.67,133.81,2003.69,1163.25
10/14/15,18.03,135.82,1994.24,1147.880005
10/15/15,16.05,144.72,2023.86,1137.97998
10/16/15,15.05,135.04,2033.11,1163.589966
10/19/15,14.98,139.92,2033.66,1161.800049
10/20/15,15.75,140.7,2030.77,1164.369995
10/21/15,16.7,133.07,2018.94,1164.02002
10/22/15,14.45,121.02,2052.51,1147.089966
10/23/15,14.46,135.62,2075.15,1157.040039
10/26/15,15.29,132.29,2071.18,1165.77002
10/27/15,15.43,132.17,2065.89,1158.530029
10/28/15,14.33,134.43,2090.35,1145.47998
10/29/15,14.61,134.64,2089.41,1178.359985
10/30/15,15.07,125.77,2079.36,1165.47998
11/2/15,14.15,138.78,2104.05,1161.949951
11/3/15,14.54,137.4,2109.79,1185.780029
11/4/15,15.51,134.44,2102.31,1192.280029
11/5/15,15.05,135.21,2099.93,1190.310059
11/6/15,14.33,137.75,2099.2,1190.030029
11/9/15,16.52,134.34,2078.58,1199.579956
11/10/15,15.29,132.24,2081.72,1183.689941
11/11/15,16.06,132.44,2075,1188.27002
11/12/15,18.37,136.93,2045.97,1177.349976
11/13/15,20.08,139.5,2023.04,1154.089966
11/16/15,18.16,131.77,2053.19,1146.369995
11/17/15,18.84,136.97,2050.44,1156.160034
11/18/15,16.85,136.86,2083.58,1153.390015
11/19/15,16.99,139.17,2081.24,1171.699951
11/20/15,15.47,126.86,2089.17,1168.349976
11/23/15,15.62,139.51,2086.59,1174.890015
11/24/15,15.93,138.17,2089.14,1179.22998
11/25/15,15.19,139.45,2088.87,1188.900024
11/27/15,15.12,137.66,2090.11,1197.910034
11/30/15,16.13,127.25,2080.41,1202.77002
12/1/15,14.67,135.57,2102.63,1198.930054
12/2/15,15.91,132.66,2079.51,1203.890015
12/3/15,18.11,135.26,2049.62,1192.699951
12/4/15,14.81,136.31,2091.69,1170.640015
12/7/15,15.84,136.77,2077.07,1183.069946
12/8/15,17.6,131.25,2063.59,1162.25
12/9/15,19.61,134.26,2047.62,1158.97998
12/10/15,19.34,134.94,2052.23,1145.660034
12/11/15,24.39,146.53,2012.37,1146.22998
12/14/15,22.73,140.92,2021.94,1123.630005
12/15/15,20.95,143.35,2043.41,1117.02002
12/16/15,17.86,135.5,2073.07,1133.819946
12/17/15,18.94,131.2,2041.89,1149.209961
12/18/15,20.7,140.84,2005.55,1134.949951
12/21/15,18.7,125.18,2021.15,1122.160034
12/22/15,16.6,133.63,2038.97,1128.47998
12/23/15,15.57,134.69,2064.29,1139.040039
12/24/15,15.74,128.78,2060.99,1152.75
12/28/15,16.91,136.29,2056.5,1153.98999
12/29/15,16.08,139.26,2078.36,1148.959961
12/30/15,17.29,143,2063.36,1159.969971
12/31/15,18.21,124.43,2043.94,1149.329956
1/4/16,20.7,140,2012.66,1134.079956
1/5/16,19.34,135.07,2016.71,1109.099976
1/6/16,20.59,135.07,1990.26,1109.459961
1/7/16,24.99,135.94,1943.09,1090.949951
1/8/16,27.01,138.83,1922.03,1065.849976
1/11/16,24.3,142.52,1923.67,1046.640015
1/12/16,22.47,138.67,1938.68,1044.97998
1/13/16,25.22,145.88,1890.28,1045.73999
1/14/16,23.95,138.79,1921.84,1010.640015
1/15/16,27.02,145.03,1880.33,1023.919983
1/19/16,26.05,137.9,1881.33,1010.299988
1/20/16,27.59,134.82,1859.33,991.789978
1/21/16,26.69,132.99,1868.99,999.530029
1/22/16,22.34,133.64,1906.9,999.809998
1/25/16,24.15,132.27,1877.08,1019.429993
1/26/16,22.5,129.53,1903.63,998.190002
1/27/16,23.11,129.06,1882.95,1016.900024
1/28/16,22.42,129.23,1893.36,1004.150024
1/29/16,20.2,120.86,1940.24,1003.52002
2/1/16,19.98,126.38,1939.38,1033.530029
2/2/16,21.98,119.83,1903.03,1030.560059
2/3/16,21.65,122.04,1912.53,1009.5
2/4/16,21.84,122.69,1915.45,1009.929993
2/5/16,23.38,119.01,1880.05,1014.309998
2/8/16,26,120.25,1853.44,982.150024
2/9/16,26.54,120.74,1852.21,967.849976
2/10/16,26.29,120.36,1851.86,965.52002
2/11/16,28.14,122.38,1829.08,958.890015
2/12/16,25.4,117.75,1864.78,955.340027
2/16/16,24.11,125.77,1895.58,972.450012
2/17/16,22.31,124.99,1926.82,997.830017
2/18/16,21.64,125.33,1917.83,1011.97998
2/19/16,20.53,123.61,1917.78,1003.719971
2/22/16,19.38,117.46,1945.5,1010.390015
2/23/16,20.98,119.67,1921.27,1021.25
2/24/16,20.72,119.46,1929.8,1010.099976
2/25/16,19.11,122.02,1951.7,1022.960022
2/26/16,19.81,118.65,1948.05,1031.589966
2/29/16,20.55,117.68,1932.23,1037.209961
3/1/16,17.7,119.81,1978.35,1035.52002
3/2/16,17.09,122.35,1986.45,1054.23999
3/3/16,16.7,125.27,1993.4,1065.640015
3/4/16,16.86,121.65,1999.99,1076.339966
3/7/16,17.35,124.01,2001.76,1081.280029
3/8/16,18.67,123.53,1979.26,1092.709961
3/9/16,18.34,123.47,1989.26,1068.449951
3/10/16,18.05,130.04,1989.57,1073.410034
3/11/16,16.5,128.99,2022.19,1066.109985
3/14/16,16.92,133.3,2019.64,1086.969971
3/15/16,16.84,132.45,2015.93,1082.680054
3/16/16,14.99,125.42,2027.22,1066.079956
3/17/16,14.44,126.65,2040.59,1074.400024
3/18/16,14.02,126.75,2049.58,1092.01001
3/21/16,13.79,129.35,2051.6,1101.459961
3/22/16,14.17,130.99,2049.8,1096.680054
3/23/16,14.94,129.67,2036.71,1097.050049
3/24/16,14.74,119.02,2035.94,1074.699951
3/28/16,15.24,127.74,2037.05,1079.939941
3/29/16,13.82,132.61,2055.01,1079.819946
3/30/16,13.56,128.67,2063.95,1110.189941
3/31/16,13.95,122.03,2059.74,1110.430054
4/1/16,13.1,124.03,2072.78,1112.900024
4/4/16,14.12,125.23,2066.13,1117.689941
4/5/16,15.42,120.27,2045.17,1106.219971
4/6/16,14.09,125.06,2066.66,1095.98999
4/7/16,16.16,125.13,2041.91,1107.890015
4/8/16,15.36,113.84,2047.6,1093.859985
4/11/16,16.26,119.13,2041.99,1097.959961
4/12/16,14.85,126.17,2061.72,1094.459961
4/13/16,13.84,127.13,2082.42,1106.47998
4/14/16,13.72,126.23,2082.78,1130.079956
4/15/16,13.62,123.1,2080.73,1128.079956
4/18/16,13.35,120.55,2094.34,1129.719971
4/19/16,13.24,126.19,2100.8,1139.829956
4/20/16,13.28,126.2,2102.4,1140.140015
4/21/16,13.95,127.06,2091.48,1142.369995
4/22/16,13.22,123.25,2091.58,1135.660034
4/25/16,14.08,126.78,2087.79,1146.26001
4/26/16,13.96,127.4,2091.7,1138.699951
4/27/16,13.77,126.09,2095.15,1150.920044
4/28/16,15.22,125.44,2075.81,1153.109985
4/29/16,15.7,126.49,2065.3,1140.109985
5/2/16,14.68,127.67,2081.43,1131.209961
5/3/16,15.6,125.94,2063.37,1138.869995
5/4/16,16.05,124.31,2051.12,1121.160034
5/5/16,15.91,123.74,2050.63,1114.349976
5/6/16,14.72,120.82,2057.14,1107.800049
5/9/16,14.57,123.17,2058.69,1114.719971
5/10/16,13.63,124.1,2084.39,1118.73999
5/11/16,14.69,122.19,2064.46,1128.469971
5/12/16,14.41,123.52,2064.11,1114.869995
5/13/16,15.04,121.46,2046.61,1108.369995
5/16/16,14.68,124.13,2066.66,1103.22998
